Film_ID,Film_Title,Title_ID,Title_Name,Theatrical_Release_Date,Film_Runtime,Language,Market_Language,Release_Pattern,Performance_Type,Is_IMAX,Is_DBOX_Capable,Release_Status,Media_Class_Description,Is_4Dx,Genre_Hierarchy_1
9335,(FR) Galaxy Quest,9335,(FR) Galaxy Quest,12/25/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9334,(FR) Man on the Moon,9334,(FR) Man on the Moon,12/22/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9333,(FR) Any Given Sunday,9333,(FR) Any Given Sunday,12/22/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9332,Sunshine,9332,Sunshine,12/17/1999,180,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9331,(FR) Stuart Little,9331,(FR) Stuart Little,12/17/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9330,(FR) Pin Pon,9330,(FR) Pin Pon,12/17/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9329,Pin Pon,9329,Pin Pon,12/17/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9328,(FR) Anna and the King,9328,(FR) Anna and the King,12/17/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9327,When Love Comes,9327,When Love Comes,12/10/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9326,Silver Wolf,9326,Silver Wolf,12/10/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9325,Bicentennial Man (Sneak),9325,Bicentennial Man (Sneak),12/11/1999,133,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9324,(FR) Felicias Journey,9324,(FR) Felicias Journey,12/3/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9323,(FR) La Buche,9323,(FR) La Buche,12/3/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9322,Takshak,9322,Takshak,12/3/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9321,Hum Saath-Saath Hein,9321,Hum Saath-Saath Hein,12/3/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9320,Dillagi,9320,Dillagi,12/3/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9319,(OC) Toy Story 2 with short,9319,(OC) Toy Story 2 with short,12/28/1999,103,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9318,Liberty Heights (Sneak),9318,Liberty Heights (Sneak),12/4/1999,122,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9317,Star Wars 4 Charity,9317,Star Wars 4 Charity,12/3/1999,133,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9316,(OC) Bachelor,9316,(OC) Bachelor,12/7/1999,102,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9315,Famous Dead People,9315,Famous Dead People,12/3/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9314,Tail Lights Fade,9314,Tail Lights Fade,12/3/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9313,(FR) L'Autobiographie Amateur,9313,(FR) L'Autobiographie Amateur,11/26/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9312,Urban Feel,9312,Urban Feel,11/26/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9311,Anna and the King (Sneak),9311,Anna and the King (Sneak),11/27/1999,140,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9310,(OC) Three Kings,9310,(OC) Three Kings,11/30/1999,111,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9309,(FR) Green Mile The,9309,(FR) Green Mile The,12/10/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9308,"(FR) Laura Cadieux, La Suite",9308,"(FR) Laura Cadieux, La Suite",12/3/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9307,(FR) Les Enfants Du Siecle,9307,(FR) Les Enfants Du Siecle,12/10/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9306,(FR) Cider House Rules,9306,(FR) Cider House Rules,12/3/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9305,Onegin,9305,Onegin,12/31/1999,106,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9304,Miss Julie,9304,Miss Julie,12/10/1999,100,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9303,Hell's Kitchen,9303,Hell's Kitchen,12/3/1999,101,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9302,(FR) Tobe Hooper's Nightmare,9302,(FR) Tobe Hooper's Nightmare,11/19/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9301,Tobe Hooper's Nightmare,9301,Tobe Hooper's Nightmare,11/19/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9300,(FR) Le Bleu Des Villes,9300,(FR) Le Bleu Des Villes,11/19/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9299,(FR) Fin Aout Debut Septembre,9299,(FR) Fin Aout Debut Septembre,11/19/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9298,Falling The,9298,Falling The,11/12/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9297,(FR) Mansfield Park,9297,(FR) Mansfield Park,11/26/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9296,(FR) End of Days,9296,(FR) End of Days,11/19/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9295,(FR) Toy Story 2,9295,(FR) Toy Story 2,11/24/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9294,(FR) Straight Story,9294,(FR) Straight Story,11/26/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9293,(FR) World is Not Enough,9293,(FR) World is Not Enough,11/19/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9292,(FR) Sleepy Hollow,9292,(FR) Sleepy Hollow,11/19/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9291,Life Before This,9291,Life Before This,11/26/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9290,Where's Marlowe,9290,Where's Marlowe,11/12/1999,90,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9289,Disoriented,9289,Disoriented,11/5/1999,90,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9288,(FR) Pourquoi Pas Moi,9288,(FR) Pourquoi Pas Moi,11/5/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9287,Chang Jiang,9287,Chang Jiang,11/5/1999,40,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9286,(FR) Being John Malkovich,9286,(FR) Being John Malkovich,11/12/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9285,Four Days,9285,Four Days,11/12/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9284,(FR) The Messenger Joan of Arc,9284,(FR) The Messenger Joan of Arc,11/12/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9283,(FR) Anywhere But Here,9283,(FR) Anywhere But Here,11/12/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9282,(FR) Dogma ,9282,(FR) Dogma ,11/12/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9281,(FR) Pokemon The Movie,9281,(FR) Pokemon The Movie,11/12/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9280,Such a Long Journey,9280,Such a Long Journey,2/26/1999,113,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9278,Ghost Dog,9278,Ghost Dog,3/3/2000,119,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9277,My Dog Skip,9277,My Dog Skip,1/12/2000,95,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9276,Jesus Son,9276,Jesus Son,6/29/1999,110,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9275,Mr Death,9275,Mr Death,12/29/1999,91,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9274,Third Miracle,9274,Third Miracle,12/29/1999,119,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9273,Hurricane The,9273,Hurricane The,12/29/1999,146,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9272,Titus,9272,Titus,12/25/1999,160,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9271,Map of the World,9271,Map of the World,12/3/1999,127,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9270,Sweet and Lowdown,9270,Sweet and Lowdown,12/3/1999,95,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9269,Liberty Heights,9269,Liberty Heights,11/17/1999,122,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9268,Dogma,9268,Dogma,11/12/1999,125,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9267,(FR) Je Regle Mon Pas Sur Le Pas De Mon Pere,9267,(FR) Je Regle Mon Pas Sur Le Pas De Mon Pere,11/5/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9266,(FR) Lions D'Or,9266,(FR) Lions D'Or,10/29/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9265,Shorts Intl Film Festival 1999,9265,Shorts Intl Film Festival 1999,11/5/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9264,Welcome Back Mr McDonald,9264,Welcome Back Mr McDonald,10/29/1999,103,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9263,(OC) Thomas Crown Affair,9263,(OC) Thomas Crown Affair,10/29/1999,113,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9262,Thicker Than Water,9262,Thicker Than Water,10/27/1999,91,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9261,SCREENING 1,9261,SCREENING 2,9/1/2020,90,English,English,Wide,Film Screening,0,0,B,Family,0,Unknown
9260,Lucie Aubrac (1999),9260,Lucie Aubrac (1999),9/17/1999,116,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9259,Grizzly Falls,9259,Grizzly Falls,11/5/1999,94,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9258,My Best Fiend,9258,My Best Fiend,11/3/1999,93,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9257,American Movie,9257,American Movie,11/5/1999,104,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9256,Rosetta,9256,Rosetta,11/5/1999,95,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9255,"(FR) Insider, The",9255,"(FR) Insider, The",11/5/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9254,"(FR) Bone Collector, The",9254,"(FR) Bone Collector, The",11/5/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9253,"(FR) Bachelor, The",9253,"(FR) Bachelor, The",11/5/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9252,Man of the Century,9252,Man of the Century,10/29/1999,78,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9251,Legend of 1900 The,9251,Legend of 1900 The,10/29/1999,119,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9250,Family Resemblances,9250,Family Resemblances,10/29/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9249,All the Rage,9249,All the Rage,10/29/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9248,"Five Senses, The",9248,"Five Senses, The",10/29/1999,105,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9247,Dreaming Of Joseph Lees,9247,Dreaming Of Joseph Lees,10/29/1999,92,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9246,(FR) All About My Mother,9246,(FR) All About My Mother,1/28/2000,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9245,All About My Mother,9245,All About My Mother,10/29/1999,101,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9244,(FR) House on Haunted Hill,9244,(FR) House on Haunted Hill,10/29/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9243,(FR) Music of the Heart,9243,(FR) Music of the Heart,10/29/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9242,Tops & Bottoms,9242,Tops & Bottoms,10/22/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9241,Music of the Heart (Sneak),9241,Music of the Heart (Sneak),10/23/1999,124,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9240,Propaganda,9240,Propaganda,10/22/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9239,"(FR) Best Man, The",9239,"(FR) Best Man, The",10/22/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9238,(FR) Three To Tango,9238,(FR) Three To Tango,12/22/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9237,(FR) Bringing Out The Dead,9237,(FR) Bringing Out The Dead,10/22/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9236,(FR) Bats,9236,(FR) Bats,10/22/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9235,"City, The",9235,"City, The",10/22/1999,88,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9234,Bats,9234,Bats,10/22/1999,90,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9233,"Best Man, The (1999)",9233,"Best Man, The (1999)",10/22/1999,121,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9232,(FR) Mon Ennemi Intime,9232,(FR) Mon Ennemi Intime,10/15/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9231,(FR) Run Lola Run,9231,(FR) Run Lola Run,10/15/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9230,Film Festival - Canada,9230,Film Festival - Canada,10/1/1900,999,English,English,Wide,Film Presentation,0,0,B,Adult,0,Unknown
9229,Airborne,9229,Airborne,9/12/1993,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9228,Same Old Song,9228,Same Old Song,10/15/1999,120,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9227,Julien Donkey Boy,9227,Julien Donkey Boy,10/15/1999,94,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9226,(OC) For The Love Of The Game,9226,(OC) For The Love Of The Game,10/19/1999,138,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9225,"Omega Code, The",9225,"Omega Code, The",10/15/1999,99,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9224,Show Me Love,9224,Show Me Love,10/15/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9223,Dill Scallion,9223,Dill Scallion,10/8/1999,94,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9222,(FR) La Fille Sur le Pont,9222,(FR) La Fille Sur le Pont,10/15/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9221,(FR) Show Me Love,9221,(FR) Show Me Love,10/15/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9220,(FR) Body Shots,9220,(FR) Body Shots,10/15/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9219,Jacob Two-Two and The Hooded Fang,9219,Jacob Two-Two and The Hooded Fang,10/8/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9218,Three To Tango (Sneak),9218,Three To Tango (Sneak),10/9/1999,98,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9217,L'ennui,9217,L'ennui,10/8/1999,120,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9216,"Five Wives, Three Secretaries, and Me",9216,"Five Wives, Three Secretaries, and Me",10/8/1999,134,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9215,Boys Don't Cry,9215,Boys Don't Cry,10/8/1999,112,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9214,(FR) The Story of Us,9214,(FR) The Story of Us,10/15/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9213,(FR) The Fight Club,9213,(FR) The Fight Club,10/8/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9212,(FR) Happy Texas,9212,(FR) Happy Texas,10/8/1999,100,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9211,Night of the Living Dead,9211,Night of the Living Dead,10/21/1999,100,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9210,Poltergeist,9210,Poltergeist,10/21/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9209,Gremlins,9209,Gremlins,10/21/1999,106,English,English,Wide,Film Presentation,0,0,B,Family,0,Unknown
9208,Beetlejuice,9208,Beetlejuice,10/21/1999,92,English,English,Wide,Alt Prog Film Event,0,0,B,Family,0,Unknown
9207,Pet Sematary,9207,Pet Sematary,10/14/1999,105,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9206,Autour De La Maison Rose,9206,Autour De La Maison Rose,10/1/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9205,Matroni Et Moi,9205,Matroni Et Moi,10/8/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9204,"(FR) Limey, The",9204,"(FR) Limey, The",10/8/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9203,(FR) Random Hearts,9203,(FR) Random Hearts,10/8/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9202,Act of War,9202,Act of War,10/1/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9201,(FR) Romance,9201,(FR) Romance,10/1/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9200,Les Enfants Du Marais,9200,Les Enfants Du Marais,10/1/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9199,(FR) American Beauty,9199,(FR) American Beauty,10/1/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9198,Radiance,9198,Radiance,10/1/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9197,(FR) Mystery Alaska,9197,(FR) Mystery Alaska,10/1/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9196,(FR) Three Kings,9196,(FR) Three Kings,10/1/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9195,(FR) Grey Owl,9195,(FR) Grey Owl,10/1/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9194,Bram Stoker's Dracula,9194,Bram Stoker's Dracula,10/1/1999,135,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9193,Omen,9193,Omen,10/1/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9192,Suspiria,9192,Suspiria,10/1/1999,97,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9191,Un Zoo La Nuit,9191,Un Zoo La Nuit,6/20/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9190,Louis 19,9190,Louis 19,6/20/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9189,La Florida,9189,La Florida,6/20/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9188,Ding Et Dong,9188,Ding Et Dong,6/20/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9187,Declin De L'Empire,9187,Declin De L'Empire,6/20/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9186,Cruising,9186,Cruising,6/20/1997,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9185,Siegfried and Roy: The Magic Box,9185,Siegfried and Roy: The Magic Box,10/1/1999,45,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9184,New Rose Hotel,9184,New Rose Hotel,10/1/1999,93,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9183,Drive Me Crazy,9183,Drive Me Crazy,10/1/1999,91,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9182,Diamonds,9182,Diamonds,12/10/1999,90,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9181,O,9181,O,8/31/2001,96,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9180,Down To You,9180,Down To You,1/21/2000,90,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9179,Holy Smoke,9179,Holy Smoke,12/3/1999,115,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9178,Music of the Heart,9178,Music of the Heart,10/29/1999,124,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9177,Fantasia 2000,9177,Fantasia 2000,1/1/2000,75,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9176,Relax - It's Just Sex,9176,Relax - It's Just Sex,9/17/1999,112,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9175,"Boys, The (Stratosphere)",9175,"Boys, The (Stratosphere)",10/15/1999,86,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9174,Est Ouest,9174,Est Ouest,9/24/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9173,"(FR) Very Thought of You, The",9173,"(FR) Very Thought of You, The",9/24/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9172,(FR) Dog Park,9172,(FR) Dog Park,9/24/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9171,(FR) Double Jeopardy,9171,(FR) Double Jeopardy,9/24/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9170,Stop Making Sense (1984),9170,Stop Making Sense (1984),9/17/1999,88,English,English,Wide,Film Presentation,0,0,B,Adult,0,Unknown
9169,North By Northwest,9169,North By Northwest,9/17/1999,136,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9168,Caligula (Reissue),9168,Caligula (Reissue),9/17/1999,148,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9167,Speaking in Strings,9167,Speaking in Strings,9/17/1999,73,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9166,Get Bruce,9166,Get Bruce,9/17/1999,72,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9165,Breakfast of Champions,9165,Breakfast of Champions,9/17/1999,110,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9164,American Beauty,9164,American Beauty,9/15/1999,119,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9163,Post-Mortem,9163,Post-Mortem,9/17/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9162,(FR) For Love of the Game,9162,(FR) For Love of the Game,9/17/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9161,(FR) Blue Streak,9161,(FR) Blue Streak,9/17/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9160,Mumford (Sneak),9160,Mumford (Sneak),9/18/1999,111,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9159,IMAX Film Festival 9/99,9159,IMAX Film Festival 9/99,9/3/1999,999,English,English,Wide,Film Presentation,1,0,B,None,0,Unknown
9158,(OC) Bowfinger's Big Thing,9158,(OC) Bowfinger's Big Thing,9/14/1999,97,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9157,Finding North,9157,Finding North,9/10/1999,95,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9156,For Love of the Game (Sneak),9156,For Love of the Game (Sneak),9/11/1999,138,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9155,Blue Streak (Sneak),9155,Blue Streak (Sneak),9/11/1999,97,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9154,(FR) Hideous Kinky,9154,(FR) Hideous Kinky,9/10/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9153,(FR) Stir of Echoes,9153,(FR) Stir of Echoes,9/10/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9152,(FR) Stigmata,9152,(FR) Stigmata,9/10/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9151,Stir of Echoes,9151,Stir of Echoes,9/10/1999,99,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9150,(FR) Valerie/Initiation,9150,(FR) Valerie/Initiation,9/6/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9149,(FR) A Mort La Mort,9149,(FR) A Mort La Mort,9/6/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9148,(FR) Un Pont Entre Deux Rives,9148,(FR) Un Pont Entre Deux Rives,9/6/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9147,(FR) Ca Commence Aujourd'hui,9147,(FR) Ca Commence Aujourd'hui,9/6/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9146,(FR) Dudley Do-Right,9146,(FR) Dudley Do-Right,9/3/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9145,(FR) West Beirut,9145,(FR) West Beirut,8/27/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9144,Shinsyu Symphony,9144,Shinsyu Symphony,9/3/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9143,Super Speedway,9143,Super Speedway,9/3/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9142,"Africa, the Serengeti",9142,"Africa, the Serengeti",9/3/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9141,Mysteries of Egypt,9141,Mysteries of Egypt,9/3/1999,42,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9140,Grand Canyon,9140,Grand Canyon,9/3/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9139,Whales,9139,Whales,9/3/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9138,"Old Man and the Sea, The",9138,"Old Man and the Sea, The",9/3/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9137,Imagine,9137,Imagine,9/3/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9136,Love Stinks (Sneak),9136,Love Stinks (Sneak),9/4/1999,95,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9135,(FR) Chill Factor,9135,(FR) Chill Factor,9/1/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9134,Eternal Husband,9134,Eternal Husband,8/27/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9133,Memory Unlock,9133,Memory Unlock,8/27/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9132,Boston Film Festival 1999,9132,Boston Film Festival 1999,9/10/1999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9131,Life is Beautiful (English Version),9131,Life is Beautiful (English Version),8/27/1999,117,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9130,(FR) Sixth Sense,9130,(FR) Sixth Sense,8/6/1999,999,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9129,Outside Providence (Sneak),9129,Outside Providence (Sneak),8/28/1999,97,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9128,(FR) Zeus And Roxanne,9128,(FR) Zeus And Roxanne,1/24/1997,0,French,French,Wide,Film Presentation,0,0,B,None,0,Unknown
9127,You Can't Beat A Woman,9127,You Can't Beat A Woman,1/16/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9126,XXL,9126,XXL,7/10/1998,0,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
9125,Christmas Vacation,9125,Christmas Vacation,12/12/1997,83,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
