CINEPLEX_D_Membership_ID,Visit_Date_count,Visit_Date_min,Visit_Date_max,Visit_Date_Week_min,Visit_Date_Week_max,Visit_TimeSlice_ID_min,Visit_TimeSlice_ID_mean,Visit_TimeSlice_ID_mode,Visit_TimeSlice_ID_max,TimeSlice_ID_mean,TimeSlice_ID_max,TimeSlice_ID_mode,Location_ID_nunique,Location_ID_mode,City_nunique,City_mode,Auditorium_Experience_ID_nunique,Auditorium_Experience_ID_mode,Seating_Experience_ID_nunique,Seating_Experience_ID_mode,Sales_Channel_ID_nunique,Sales_Channel_ID_mode,Performance_Experience_ID_nunique,Performance_Experience_ID_mode,Performance_Type_ID_nunique,Performance_Type_ID_mode,Film_ID_nunique,Film_ID_mode,Film_Runtime_mean,Film_Runtime_max,Is_VIP_mean,Is_VIP_max,Language_mode,Genre_Hierarchy_1_nunique,Genre_Hierarchy_1_mode,Spend_min,Spend_mean,Spend_max,Spend_sum,Discount_mean,Has_US_Is_LrgPopcorn_sum,Has_US_Is_LrgPopcorn_mean,Has_US_Is_LrgPopcorn_max,Has_US_Is_Butter_sum,Has_US_Is_Butter_mean,Has_US_Is_Butter_max,Has_US_Is_Alcohol_sum,Has_US_Is_Alcohol_mean,Has_US_Is_Alcohol_max,Has_US_Is_Candy_sum,Has_US_Is_Candy_mean,Has_US_Is_Candy_max,Has_US_Is_Kiddietray_sum,Has_US_Is_Kiddietray_mean,Has_US_Is_Kiddietray_max,Has_US_Is_Voucher_sum,Has_US_Is_Voucher_mean,Has_US_Is_Voucher_max,Has_US_Is_MenuFood_sum,Has_US_Is_MenuFood_mean,Has_US_Is_MenuFood_max,Has_US_Is_Coffee_sum,Has_US_Is_Coffee_mean,Has_US_Is_Coffee_max,CINEPLEX_Item_ID_count,CINEPLEX_Item_ID_nunique,CINEPLEX_Item_ID_mode,CINEPLEX_Item_Description_mode,US_Is_LrgPopcorn_sum,US_Is_LrgPopcorn_mean,US_Is_Butter_sum,US_Is_Butter_mean,US_Is_Alcohol_sum,US_Is_Alcohol_mean,US_Is_Candy_sum,US_Is_Candy_mean,US_Is_Kiddietray_sum,US_Is_Kiddietray_mean,US_Is_Voucher_sum,US_Is_Voucher_mean,US_Is_MenuFood_sum,US_Is_MenuFood_mean,US_Is_Coffee_sum,US_Is_Coffee_mean
4490523,3,2019-05-12,2019-12-21,19,50,16,22,16,29,22,29,16,2,3142,1,Calgary,2,1,3,1,1,8,1,1,1,1,3,22997,134.6666667,182,0,0,English,3,Action,26.17,52.05,78.46,156.15,5.786666667,1,0.333333333,1,0,0,0,0,0,0,3,1,1,2,0.666666667,1,0,0,0,0,0,0,0,0,0,24,14,0,<Unknown>,1,0.041666667,0,0,0,0,4,0.166666667,2,0.083333333,0,0,0,0,0,0
2554771,3,2019-11-19,2019-12-22,46,51,14,25.33333333,14,32,25.33333333,32,14,1,7260,1,Etobicoke,3,0,3,0,2,12,3,0,2,1,3,0,83.33333333,142,1,1,English,3,Action,23.98,36.70333333,46.21,110.11,4.076666667,0,0,0,2,0.666666667,1,2,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,<Unknown>,0,0,3,0.15,4,0.2,0,0,0,0,0,0,0,0,0,0
2557937,3,2019-01-03,2019-11-10,0,45,11,16.66666667,11,24,16.66666667,24,11,2,4108,2,Regina,2,1,1,1,2,2,2,1,2,1,3,28785,109,120,0,0,English,2,Comedy,0,28.78333333,75.05,86.35,3.203333333,0,0,0,1,0.333333333,1,0,0,0,1,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,<Unknown>,0,0,2,0.133333333,0,0,1,0.066666667,0,0,0,0,0,0,0,0
4572339,3,2019-03-30,2019-10-12,12,40,27,31,33,33,31,33,33,2,7122,2,Mississauga,2,1,3,0,2,12,2,1,2,1,3,0,91.66666667,150,0.333333333,1,<None>,3,Action,24.36,35.67666667,53.21,107.03,3.973333333,0,0,0,0,0,0,0,0,0,1,0.333333333,1,0,0,0,0,0,0,2,0.666666667,1,1,0.333333333,1,21,9,0,<Unknown>,0,0,0,0,0,0,1,0.047619048,0,0,0,0,2,0.095238095,2,0.095238095
2596172,3,2019-02-22,2019-08-23,7,33,26,28.66666667,26,33,28.66666667,33,26,2,7312,2,Pickering,2,0,2,0,2,8,2,0,2,0,2,0,60.66666667,182,0.666666667,1,<None>,2,Unknown,0,37.92333333,70.44,113.77,4.213333333,2,0.666666667,1,1,0.333333333,1,0,0,0,2,0.666666667,1,0,0,0,0,0,0,2,0.666666667,1,0,0,0,30,15,93853,VHO CORN - BUTTER - LARGE,4,0.133333333,6,0.2,0,0,3,0.1,0,0,0,0,5,0.166666667,0,0
4566367,3,2019-02-06,2019-10-12,5,40,26,30.66666667,33,33,30.66666667,33,33,1,1408,1,Burnaby,2,1,2,1,1,8,2,1,2,1,3,0,63.66666667,104,0,0,English,3,Adaptation,19.16,35.35333333,55.99,106.06,3.933333333,1,0.333333333,1,1,0.333333333,1,0,0,0,2,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,<Unknown>,1,0.066666667,1,0.066666667,0,0,2,0.133333333,0,0,0,0,0,0,0,0
4564154,3,2019-08-16,2019-11-30,32,47,29,32,29,36,32,36,29,2,3141,2,Grande Prairie,2,1,2,1,2,8,2,1,2,0,2,0,28,84,0,0,<None>,2,Unknown,0,14.94666667,24.84,44.84,1.66,1,0.333333333,1,1,0.333333333,1,0,0,0,1,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,<Unknown>,1,0.111111111,2,0.222222222,0,0,1,0.111111111,0,0,0,0,0,0,0,0
2629924,3,2019-07-26,2019-11-01,29,43,28,33,28,36,33,36,28,2,3143,1,Edmonton,3,0,3,0,2,8,2,1,2,1,3,0,71.66666667,118,1,1,English,3,Adaptation,0,19.57,41.75,58.71,2.173333333,0,0,0,0,0,0,0,0,0,1,0.333333333,1,0,0,0,0,0,0,1,0.333333333,1,0,0,0,13,7,93855,VHO CORN - BUTTER - SMALL,0,0,0,0,0,0,1,0.076923077,0,0,0,0,1,0.076923077,0,0
4519371,3,2019-04-12,2019-04-27,14,16,15,17.66666667,15,21,17.66666667,21,15,1,9408,1,Laval,2,0,2,0,1,8,2,0,2,0,2,0,60.66666667,182,0,0,<None>,2,Unknown,15.47,48.18666667,95.65,144.56,5.356666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,24,8,95518,VHO OT - DOG HOTDOG CLASSIC,0,0,0,0,0,0,0,0,0,0,0,0,13,0.541666667,0,0
2641309,3,2019-03-09,2019-07-12,9,27,20,24.33333333,20,28,24.33333333,28,20,2,7260,2,Etobicoke,2,4,2,1,1,12,2,2,1,1,3,22999,145.3333333,182,0.666666667,1,English,2,Action,62.28,85.91333333,123.48,257.74,9.566666667,0,0,0,2,0.666666667,1,0,0,0,2,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,40,12,0,<Unknown>,0,0,4,0.1,0,0,2,0.05,0,0,0,0,0,0,0,0
2655884,3,2019-07-06,2019-11-24,26,47,20,26.33333333,20,33,26.33333333,33,20,1,9185,1,Brossard,2,1,2,1,1,8,2,1,2,1,3,0,84.33333333,131,1,1,French,2,Action,35.53,48.57333333,58.74,145.72,5.393333333,2,0.666666667,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,12,0,<Unknown>,2,0.090909091,0,0,0,0,5,0.227272727,0,0,0,0,0,0,0,0
4511212,3,2019-02-18,2019-08-13,7,32,7,15.33333333,7,22,15.33333333,22,7,1,7406,1,Toronto,2,0,2,0,1,8,2,0,2,0,2,0,33.33333333,100,0,0,<None>,2,Unknown,11.68,15.04666667,19.98,45.14,1.67,0,0,0,0,0,0,0,0,0,1,0.333333333,1,1,0.333333333,1,0,0,0,1,0.333333333,1,0,0,0,14,9,0,<Unknown>,0,0,0,0,0,0,2,0.142857143,2,0.142857143,0,0,2,0.142857143,0,0
4510265,3,2019-06-18,2019-09-17,24,37,28,28.33333333,28,29,28.33333333,29,28,1,2401,1,Winnipeg,1,1,1,1,2,8,1,1,1,1,3,28160,128.3333333,133,0,0,English,1,Action,23.14,27.55666667,31.11,82.67,3.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,1,0,0,0,12,6,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,2,0.166666667,0,0
4507988,3,2019-06-30,2019-07-30,26,30,14,18.66666667,21,21,18.66666667,21,21,1,7405,1,Richmond Hill,2,1,2,1,2,8,2,1,2,1,3,0,97.66666667,172,0,0,English,2,Drama,11.68,20.85,36.55,62.55,2.32,0,0,0,0,0,0,0,0,0,1,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,<Unknown>,0,0,0,0,0,0,1,0.111111111,0,0,0,0,0,0,0,0
4505592,3,2019-02-14,2019-09-14,6,36,25,30,25,34,30,34,25,2,7249,2,Barrie,2,1,2,1,2,8,2,1,1,1,3,27415,134.6666667,169,0.333333333,1,English,2,Adaptation,21.22,59.81,85.48,179.43,6.65,0,0,0,0,0,0,1,0.333333333,1,0,0,0,0,0,0,0,0,0,1,0.333333333,1,0,0,0,17,8,0,<Unknown>,0,0,0,0,2,0.117647059,0,0,0,0,0,0,1,0.058823529,0,0
4505192,3,2019-04-28,2019-10-06,17,40,16,25.66666667,16,33,25.66666667,33,16,1,2402,1,Winnipeg,2,0,2,0,1,8,2,0,2,0,2,0,40.66666667,122,0,0,<None>,2,Unknown,11.48,25.18333333,45.9,75.55,2.796666667,1,0.333333333,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,<Unknown>,1,0.083333333,0,0,0,0,3,0.25,0,0,0,0,0,0,0,0
2689219,3,2019-03-10,2019-12-30,10,52,18,19.33333333,20,20,19.33333333,20,20,1,7284,1,Aurora,2,1,2,1,3,2,2,1,1,1,3,20810,122.3333333,142,0,0,English,3,Action,0,27.06,53.74,81.18,3.01,0,0,0,2,0.666666667,1,0,0,0,0,0,0,0,0,0,1,0.333333333,1,0,0,0,0,0,0,17,5,0,<Unknown>,0,0,3,0.176470588,0,0,0,0,0,0,1,0.058823529,0,0,0,0
2689351,3,2019-03-02,2019-10-27,8,43,25,27.33333333,25,29,27.33333333,29,25,1,4403,1,Saskatoon,2,4,2,1,2,8,2,1,2,1,3,22997,145.3333333,182,1,1,English,2,Action,32.53,60.81333333,86.61,182.44,6.753333333,0,0,0,2,0.666666667,1,1,0.333333333,1,1,0.333333333,1,0,0,0,1,0.333333333,1,2,0.666666667,1,0,0,0,30,20,0,<Unknown>,0,0,4,0.133333333,1,0.033333333,1,0.033333333,0,0,1,0.033333333,4,0.133333333,0,0
2871395,3,2019-05-25,2019-09-08,20,36,16,21,16,30,21,30,16,1,3140,1,Medicine Hat,1,1,1,1,1,8,1,1,1,1,3,22997,142.6666667,182,0,0,English,3,Action,38.88,55.3,64.14,165.9,6.146666667,1,0.333333333,1,1,0.333333333,1,0,0,0,2,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,26,10,0,<Unknown>,1,0.038461538,1,0.038461538,0,0,2,0.076923077,0,0,0,0,0,0,0,0
2887514,3,2019-05-17,2019-07-29,19,30,22,27.33333333,30,30,27.33333333,30,30,1,3144,1,Edmonton,2,1,2,1,1,8,1,1,1,1,3,28385,138.3333333,172,0,0,English,2,Drama,41.08,64.23333333,99.11,192.7,7.143333333,2,0.666666667,1,2,0.666666667,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,13,0,<Unknown>,3,0.085714286,6,0.171428571,0,0,4,0.114285714,0,0,0,0,0,0,0,0
4098116,3,2019-05-05,2019-09-06,18,35,14,27,14,36,27,36,14,1,4114,1,Regina,2,1,2,1,2,12,1,1,1,1,3,22997,148.6666667,182,0,0,English,1,Action,9.15,34.43333333,53.18,103.3,3.83,0,0,0,0,0,0,0,0,0,2,0.666666667,1,0,0,0,1,0.333333333,1,0,0,0,0,0,0,17,7,0,<Unknown>,0,0,0,0,0,0,3,0.176470588,0,0,1,0.058823529,0,0,0,0
3177935,3,2019-01-18,2019-09-23,2,38,26,26.66666667,26,28,26.66666667,28,26,1,7289,1,Oshawa,1,1,1,1,1,2,2,1,1,1,3,24899,139.3333333,169,0,0,English,2,Adaptation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3131168,3,2019-07-17,2019-08-27,28,34,19,27.66666667,32,32,27.66666667,32,32,1,1405,1,Langley,3,0,2,1,1,8,3,0,3,0,3,0,65,110,0,0,English,3,Action,18.87,42.95666667,59.76,128.87,4.776666667,3,1,1,2,0.666666667,1,0,0,0,2,0.666666667,1,0,0,0,1,0.333333333,1,1,0.333333333,1,0,0,0,38,12,0,<Unknown>,5,0.131578947,5,0.131578947,0,0,3,0.078947368,0,0,2,0.052631579,1,0.026315789,0,0
4196514,3,2019-04-27,2019-11-27,16,47,11,15.66666667,11,24,15.66666667,24,11,1,7260,1,Etobicoke,2,0,2,0,1,8,2,0,2,0,2,0,60.66666667,182,1,1,<None>,2,Unknown,7.49,28.74333333,61.38,86.23,3.193333333,2,0.666666667,1,1,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,-110,<Unknown>,2,0.153846154,1,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0
3135237,3,2019-01-01,2019-11-11,0,45,23,28,23,31,28,31,23,2,3403,1,Edmonton,1,1,1,1,1,8,1,1,1,1,3,24977,141.6666667,172,0,0,English,3,Action,18.17,32.19,59.04,96.57,3.573333333,2,0.666666667,1,2,0.666666667,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0,<Unknown>,2,0.086956522,5,0.217391304,0,0,3,0.130434783,0,0,0,0,0,0,0,0
4189177,3,2019-06-23,2019-12-28,25,51,26,27.33333333,26,29,27.33333333,29,26,1,9407,1,Kirkland,1,1,2,1,2,12,2,1,1,1,3,24975,129.3333333,142,0,0,English,3,Action,5.22,28.54666667,56.08,85.64,3.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145220,3,2019-01-12,2019-07-28,1,30,10,13.33333333,10,19,13.33333333,19,10,1,9185,1,Brossard,2,0,2,0,1,8,2,0,2,0,2,0,47.66666667,143,1,1,<None>,2,Unknown,31.15,38.01333333,41.74,114.04,4.22,0,0,0,0,0,0,0,0,0,2,0.666666667,1,2,0.666666667,1,0,0,0,0,0,0,0,0,0,29,10,93755,VHO CNDY - M&M MINI,0,0,0,0,0,0,6,0.206896552,5,0.172413793,0,0,0,0,0,0
3156758,3,2019-02-01,2019-07-01,4,26,21,25.33333333,21,28,25.33333333,28,21,2,7123,2,Oakville,1,1,1,1,1,8,1,1,1,1,3,28845,118.6666667,131,0.666666667,1,English,2,Drama,19.17,24.45333333,29.85,73.36,2.72,2,0.666666667,1,0,0,0,0,0,0,1,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,<Unknown>,2,0.125,0,0,0,0,1,0.0625,0,0,0,0,0,0,0,0
4187076,3,2019-05-05,2019-11-30,18,47,16,19.66666667,16,27,19.66666667,27,16,2,7123,2,Oakville,2,2,2,2,2,8,2,1,1,1,3,22997,138,182,0.666666667,1,English,3,Action,66.22,70.03666667,72,210.11,7.786666667,2,0.666666667,1,0,0,0,0,0,0,1,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,<Unknown>,2,0.074074074,0,0,0,0,1,0.037037037,0,0,0,0,0,0,0,0
4184434,3,2019-01-17,2019-06-30,2,26,26,26.66666667,27,27,26.66666667,27,27,1,7291,1,Brantford,1,1,2,2,3,2,1,2,1,1,3,23088,124.6666667,132,0,0,English,2,Action,38.03,85.18333333,137.01,255.55,9.47,1,0.333333333,1,0,0,0,0,0,0,1,0.333333333,1,0,0,0,0,0,0,1,0.333333333,1,0,0,0,39,11,0,<Unknown>,2,0.051282051,0,0,0,0,2,0.051282051,0,0,0,0,4,0.102564103,0,0
3187620,3,2019-01-18,2019-10-16,2,41,28,30.66666667,28,33,30.66666667,33,28,2,7312,2,Pickering,1,4,1,1,1,8,1,1,1,1,3,28757,116.6666667,133,1,1,English,3,Action,0,19.99333333,34,59.98,2.223333333,1,0.333333333,1,1,0.333333333,1,2,0.666666667,1,0,0,0,0,0,0,0,0,0,1,0.333333333,1,0,0,0,14,7,0,<Unknown>,1,0.071428571,1,0.071428571,4,0.285714286,0,0,0,0,0,0,1,0.071428571,0,0
2911483,3,2019-05-06,2019-11-06,18,44,15,19.66666667,15,27,19.66666667,27,15,2,7431,1,Windsor,1,1,1,1,1,8,1,1,1,1,3,22997,142,182,0,0,English,2,Drama,27.04,29.01,30.99,87.03,3.223333333,2,0.666666667,1,3,1,1,0,0,0,1,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,<Unknown>,2,0.1,6,0.3,0,0,1,0.05,0,0,0,0,0,0,0,0
4174293,3,2019-08-02,2019-10-10,30,40,27,29.33333333,27,33,29.33333333,33,27,1,9406,1,MontrÂal,2,1,2,1,3,2,2,1,1,1,3,27577,114.6666667,133,0,0,English,2,Action,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225460,3,2019-03-10,2019-11-18,10,46,28,29.66666667,28,31,29.66666667,31,28,1,7407,1,East Gwillimbury,1,0,1,0,1,8,1,0,1,0,1,0,0,0,0,0,<None>,1,Unknown,14.98,18.08,20.32,54.24,2,3,1,1,1,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,93845,VHO CORN - POPCORN LARGE 170 OZ,6,0.428571429,4,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0
3228773,3,2019-03-29,2019-07-08,12,27,13,19.66666667,13,29,19.66666667,29,13,3,3401,2,Calgary,3,0,3,0,2,8,2,1,2,1,3,0,96.33333333,182,0,0,English,3,Action,24.84,36.06,55.01,108.18,4.013333333,2,0.666666667,1,2,0.666666667,1,0,0,0,2,0.666666667,1,0,0,0,0,0,0,2,0.666666667,1,0,0,0,23,10,0,<Unknown>,2,0.086956522,4,0.173913043,0,0,2,0.086956522,0,0,0,0,2,0.086956522,0,0
3234110,3,2019-09-22,2019-12-27,38,51,22,24.33333333,22,29,24.33333333,29,22,2,4403,1,Saskatoon,3,0,3,0,1,8,2,1,2,1,3,0,71.33333333,110,0.666666667,1,English,2,Drama,14.36,46.57333333,79.36,139.72,5.173333333,2,0.666666667,1,1,0.333333333,1,1,0.333333333,1,1,0.333333333,1,0,0,0,0,0,0,1,0.333333333,1,0,0,0,21,15,0,<Unknown>,2,0.095238095,2,0.095238095,2,0.095238095,1,0.047619048,0,0,0,0,1,0.047619048,0,0
3236418,3,2019-03-09,2019-08-02,9,30,17,25,17,33,25,33,17,3,7112,3,London,2,1,2,1,1,8,2,1,2,1,3,0,94,182,1,1,English,3,Action,0,3.33,9.99,9.99,0.37,0,0,0,0,0,0,0,0,0,1,0.333333333,1,1,0.333333333,1,0,0,0,0,0,0,0,0,0,8,5,0,<Unknown>,0,0,0,0,0,0,1,0.125,1,0.125,0,0,0,0,0,0
4116591,3,2019-08-16,2019-12-25,32,51,13,17.66666667,13,27,17.66666667,27,13,3,7260,3,Etobicoke,3,0,3,0,1,8,3,0,2,1,3,0,75,123,0.666666667,1,English,2,Adaptation,7.49,39.09333333,93.41,117.28,4.343333333,2,0.666666667,1,1,0.333333333,1,0,0,0,0,0,0,0,0,0,1,0.333333333,1,1,0.333333333,1,0,0,0,17,9,0,<Unknown>,2,0.117647059,3,0.176470588,0,0,0,0,0,0,1,0.058823529,2,0.117647059,0,0
4102284,3,2019-09-09,2019-11-24,36,47,23,25.33333333,23,27,25.33333333,27,23,1,7411,1,Brampton,2,1,2,1,1,8,2,1,2,1,3,0,74.66666667,133,0,0,English,3,Action,12.38,18.24,26.97,54.72,2.026666667,0,0,0,0,0,0,0,0,0,1,0.333333333,1,0,0,0,0,0,0,1,0.333333333,1,0,0,0,12,6,0,<Unknown>,0,0,0,0,0,0,1,0.083333333,0,0,0,0,3,0.25,0,0
4101003,3,2019-11-03,2019-11-23,44,46,21,26,21,31,26,31,21,1,3144,1,Edmonton,2,1,2,4,3,2,1,1,1,1,3,24181,111.6666667,128,0,0,English,3,Action,0,27.28,68.52,81.84,3.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,1,0,0,0,12,4,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,2,0.166666667,0,0
3126771,3,2019-09-21,2019-12-24,37,51,14,21.33333333,14,27,21.33333333,27,14,1,7135,1,Barrie,2,1,3,1,1,8,2,1,1,1,3,28118,137.6666667,169,0,0,English,2,Adaptation,0,26.94666667,50.67,80.84,2.99,1,0.333333333,1,1,0.333333333,1,0,0,0,2,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,<Unknown>,1,0.0625,1,0.0625,0,0,3,0.1875,0,0,0,0,0,0,0,0
4227221,3,2019-01-13,2019-12-31,2,52,21,24.33333333,21,30,24.33333333,30,21,3,7199,2,Toronto,1,1,2,1,1,8,2,1,1,1,3,27417,129,142,0.333333333,1,English,3,Action,11.95,25.26333333,38.7,75.79,2.806666667,0,0,0,0,0,0,0,0,0,1,0.333333333,1,1,0.333333333,1,0,0,0,1,0.333333333,1,0,0,0,12,10,0,<Unknown>,0,0,0,0,0,0,1,0.083333333,1,0.083333333,0,0,2,0.166666667,0,0
3110644,3,2019-01-03,2019-10-05,0,39,17,23.33333333,17,28,23.33333333,28,17,1,7411,1,Brampton,2,1,2,1,1,8,2,1,2,1,3,0,91,169,0,0,English,3,Adaptation,10.19,35.26,65.64,105.78,3.923333333,1,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,1,0,0,0,13,5,0,<Unknown>,1,0.076923077,0,0,0,0,0,0,0,0,0,0,1,0.076923077,0,0
3108157,3,2019-03-15,2019-08-04,10,31,13,21.66666667,13,27,21.66666667,27,13,2,7285,2,Milton,2,0,2,0,2,8,2,0,2,0,2,0,60.66666667,182,0.333333333,1,<None>,2,Unknown,11.68,18.28666667,29.35,54.86,2.033333333,0,0,0,0,0,0,0,0,0,2,0.666666667,1,0,0,0,0,0,0,0,0,0,1,0.333333333,1,12,7,93979,VHO DRINK - CUP REGULAR 24 OZ FOUNTAIN,0,0,0,0,0,0,2,0.166666667,0,0,0,0,0,0,1,0.083333333
2926249,3,2019-04-30,2019-12-07,17,48,27,30.66666667,27,33,30.66666667,33,27,1,7263,1,Peterborough,2,2,3,1,1,8,2,2,1,1,3,22997,124.3333333,182,0,0,English,3,Action,13.96,37.99333333,68.39,113.98,4.226666667,1,0.333333333,1,0,0,0,0,0,0,2,0.666666667,1,0,0,0,1,0.333333333,1,0,0,0,0,0,0,21,9,0,<Unknown>,1,0.047619048,0,0,0,0,2,0.095238095,0,0,1,0.047619048,0,0,0,0
2937405,3,2019-04-06,2019-12-26,13,51,19,24.33333333,27,27,24.33333333,27,27,2,7263,2,Peterborough,2,1,2,1,1,8,2,2,1,1,3,22999,133.6666667,142,0,0,English,2,Action,53.01,78.49,110.78,235.47,8.736666667,1,0.333333333,1,0,0,0,0,0,0,1,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0,<Unknown>,1,0.03030303,0,0,0,0,2,0.060606061,0,0,0,0,0,0,0,0
4320304,3,2019-01-15,2019-05-14,2,19,20,27.33333333,31,31,27.33333333,31,31,3,7130,2,Toronto,2,0,2,0,1,8,2,0,2,0,2,0,31.33333333,94,0.333333333,1,<None>,2,Unknown,7.98,18.79,26.97,56.37,2.083333333,0,0,0,2,0.666666667,1,0,0,0,1,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,11,7,93854,VHO CORN - BUTTER - REGULAR,0,0,3,0.272727273,0,0,1,0.090909091,0,0,0,0,0,0,0,0
2940762,3,2019-02-10,2019-07-09,6,27,13,22.66666667,13,28,22.66666667,28,13,2,7257,1,Windsor,1,1,1,1,3,4,2,1,1,1,2,26901,125.6666667,130,0,0,English,2,Action,11.94,25.43666667,47.65,76.31,2.823333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4317009,3,2019-11-08,2019-12-28,44,51,21,25,27,27,25,27,27,2,7404,2,Scarborough,2,1,2,1,1,8,2,1,2,1,3,0,79.66666667,130,0,0,English,3,Drama,0,23.62666667,47.82,70.88,2.626666667,2,0.666666667,1,0,0,0,0,0,0,2,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5,93979,VHO DRINK - CUP REGULAR 24 OZ FOUNTAIN,2,0.181818182,0,0,0,0,2,0.181818182,0,0,0,0,0,0,0,0
2953652,3,2019-11-02,2019-12-25,43,51,18,22.33333333,18,26,22.33333333,26,18,2,1422,1,Vancouver,2,0,2,0,2,8,2,0,2,0,2,0,36.33333333,109,0,0,<None>,2,Unknown,22.55,25.80666667,32.04,77.42,2.866666667,2,0.666666667,1,2,0.666666667,1,0,0,0,1,0.333333333,1,0,0,0,0,0,0,1,0.333333333,1,0,0,0,13,9,0,<Unknown>,2,0.153846154,2,0.153846154,0,0,2,0.153846154,0,0,0,0,1,0.076923077,0,0
4314298,3,2019-05-02,2019-12-26,17,51,25,28.66666667,25,32,28.66666667,32,25,1,7122,1,Mississauga,2,1,2,1,2,8,3,1,1,1,3,22997,151.3333333,182,0,0,English,1,Action,0,26.3,43.36,78.9,2.926666667,0,0,0,0,0,0,0,0,0,2,0.666666667,1,1,0.333333333,1,0,0,0,0,0,0,0,0,0,18,9,0,<Unknown>,0,0,0,0,0,0,3,0.166666667,2,0.111111111,0,0,0,0,0,0
4306578,3,2019-01-08,2019-03-10,1,10,26,26.33333333,26,27,26.33333333,27,26,1,7241,1,Clarington,2,1,2,1,1,8,2,1,2,1,3,0,85.33333333,131,0,0,English,2,Drama,16.38,24.06,33.14,72.18,2.67,0,0,0,0,0,0,0,0,0,1,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,12,5,93974,VHO DRINK - BTL REG DASANI,0,0,0,0,0,0,1,0.083333333,0,0,0,0,0,0,0,0
4296914,3,2019-08-25,2019-11-14,34,45,22,23,22,24,23,24,22,1,3409,1,Calgary,2,1,2,1,1,8,2,1,2,1,3,0,69,104,0,0,English,2,Comedy,8.97,29.61333333,70.7,88.84,3.293333333,0,0,0,2,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,<Unknown>,0,0,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0
3047996,3,2019-06-09,2019-11-16,23,45,18,23.33333333,26,26,23.33333333,26,26,1,9268,1,Hull,1,1,1,1,1,8,1,1,1,1,3,28045,116.6666667,131,0,0,English,3,Action,17.36,39.93333333,59.73,119.8,4.433333333,0,0,0,1,0.333333333,1,0,0,0,1,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,<Unknown>,0,0,1,0.045454545,0,0,1,0.045454545,0,0,0,0,0,0,0,0
